Name,Firm Name,Ticker,SecId,Inception Date,Morningstar Category,US Category Group,Share Class Type,Oldest Share Class,Inception Date of Fund's Oldest Share Class,Ticker of Fund's Oldest Share Class,Index Fund,Obsolete Date,Obsolete Type,Merged Into Security,Research Flagship Fund Name,Net Assets - Share Class (mo-end) USD,Fund Size Comprehensive (mo-end) USD,Total Ret % Rank Cat 3Y mo-end (mo-end),Morningstar Rating 3Y (mo-end),Morningstar Sustainability Rating (mo-end),Morningstar Analyst Rating (day-end),Morningstar Category Primary Benchmark,Total Return (3Y - mo-end),Alpha Total (excess return) (3Y - mo-end) Cat Curr,Beta Total (excess return) (3Y - mo-end) Cat Curr,Standard Deviation Total (3Y - mo-end) Cat Curr,Sharpe Ratio Total Morningstar (3Y - mo-end) Cat Curr
Huntington Mid Corp America B,Rational Funds,HMABX,FOUSA02TH3,20010301,Mid-Cap Blend,U.S. Equity,B,No,20010301,HMATX,No,20100630,Merged,Huntington Mid Corp America A,,"3,055,301.0000000000","138,219,691.0000000000",46,3 Stars,,,S&P 500 TR USD,,,,,
Huntington Mid Corp America Trust,Rational Funds,HMATX,FOUSA02TGN,20010301,Mid-Cap Blend,U.S. Equity,Other,Yes,20010301,HMATX,No,20131213,Merged,Rational Dynamic Brands Instl,,"127,203,340.0000000000","138,219,691.0000000000",57,3 Stars,,,S&P 500 TR USD,,,,,
Marshall Mid-Cap Value A,BMO Funds,MVEAX,FOUSA00I0D,19981231,Mid-Cap Value,U.S. Equity,A,No,20080131,MRVIX,No,20101130,Merged,BMO Mid-Cap Value Y,,"7,001,431.0000000000","137,988,404.3800000000",,3 Stars,,,S&P 500 TR USD,,,,,
Principal Ultra Short Bond A,Principal Funds,PULAX,FOUSA05H7P,20060315,Ultrashort Bond,Taxable Bond,A,No,20010615,USBIX,No,20091218,Merged,Principal Money Market A,,"1,554,453.0000000000","137,824,554.0000000000",92,1 Star,,,BBgBarc US Agg Bond TR USD,," -9.5800000000"," -0.1660000000",,
Principal Ultra Short Bond C,Principal Funds,PUHCX,FOUSA069YZ,20070116,Ultrashort Bond,Taxable Bond,C,No,20010615,USBIX,No,20091218,Merged,Principal Money Market C,,"531,231.0000000000","137,824,554.0000000000",98,,,,BBgBarc US Agg Bond TR USD,,,,,
Principal Ultra Short Bond Inst,Principal Funds,USBIX,FOUSA02T8Y,20010615,Ultrashort Bond,Taxable Bond,Inst,Yes,20010615,USBIX,No,20091218,Merged,Principal Money Market Inst,,"112,169,188.0000000000","137,824,554.0000000000",89,1 Star,,,BBgBarc US Agg Bond TR USD,," -9.2280000000"," -0.1620000000",,
Principal Ultra Short Bond J,Principal Funds,PUSJX,FOUSA02T8N,20010615,Ultrashort Bond,Taxable Bond,Retirement,No,20010615,USBIX,No,20091218,Merged,Principal Money Market J,,"16,407,761.0000000000","137,824,554.0000000000",95,1 Star,,,BBgBarc US Agg Bond TR USD,," -9.8160000000"," -0.1530000000",,
Principal Ultra Short Bond R1,Principal Funds,PUABX,FOUSA05AUZ,20041101,Ultrashort Bond,Taxable Bond,Retirement,No,20010615,USBIX,No,20091218,Merged,Principal Money Market R1,,"9,597.0000000000","137,824,554.0000000000",97,1 Star,,,BBgBarc US Agg Bond TR USD,," -9.9710000000"," -0.1610000000",,
Principal Ultra Short Bond R2,Principal Funds,PUASX,FOUSA02T93,20010615,Ultrashort Bond,Taxable Bond,Retirement,No,20010615,USBIX,No,20091218,Merged,Principal Money Market R2,,"5,330,807.0000000000","137,824,554.0000000000",96,1 Star,,,BBgBarc US Agg Bond TR USD,," -9.8550000000"," -0.1620000000",,
Principal Ultra Short Bond R3,Principal Funds,PUAPX,FOUSA02T8M,20010615,Ultrashort Bond,Taxable Bond,Retirement,No,20010615,USBIX,No,20091218,Merged,Principal Money Market R3,,"1,150,340.0000000000","137,824,554.0000000000",94,1 Star,,,BBgBarc US Agg Bond TR USD,," -9.6780000000"," -0.1610000000",,
Principal Ultra Short Bond R4,Principal Funds,PUSSX,FOUSA02T8R,20010615,Ultrashort Bond,Taxable Bond,Retirement,No,20010615,USBIX,No,20091218,Merged,Principal Money Market R4,,"8,502.0000000000","137,824,554.0000000000",91,1 Star,,,BBgBarc US Agg Bond TR USD,," -9.5330000000"," -0.1700000000",,
Principal Ultra Short Bond R5,Principal Funds,PUSPX,FOUSA02T8O,20010615,Ultrashort Bond,Taxable Bond,Retirement,No,20010615,USBIX,No,20091218,Merged,Principal Money Market R5,,"662,675.0000000000","137,824,554.0000000000",90,1 Star,,,BBgBarc US Agg Bond TR USD,," -9.2660000000"," -0.1670000000",,
MTB International Equity A{mg},Wilmington Funds,,FOUSA007Y8,19990209,Foreign Large Blend,International Equity,A,Yes,19990209,,No,20120309,Merged,Wilmington International A,,"6,611,252.0000000000","137,627,519.0000000000",43,2 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
MTB International Equity B,Wilmington Funds,VIEFX,FOUSA00P1P,20010110,Foreign Large Blend,International Equity,B,No,19990209,,No,20110401,Merged,MTB International Equity A{mg},,"403,977.0000000000","137,627,519.0000000000",73,2 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
MTB International Equity Instl I{mg},Wilmington Funds,,FOUSA04B06,20030818,Foreign Large Blend,International Equity,Inst,No,19990209,,No,20120309,Merged,Wilmington International Institutional,,"131,016,267.0000000000","137,627,519.0000000000",41,3 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
Invesco Van Kampen CA Insured Tax-Free A,Invesco,VKCIX,FOUSA00FTV,19851213,Muni California Long,Municipal Bond,A,Yes,19851213,VKCIX,No,20110606,Merged,Invesco CA Tax-Free Income A,,"124,491,431.0000000000","137,381,400.0000000000",89,1 Star,,,BBgBarc Municipal TR USD,,,,,
Invesco Van Kampen CA Insured Tax-Free B,Invesco,VCIBX,FOUSA00DCD,19930430,Muni California Long,Municipal Bond,B,No,19851213,VKCIX,No,20110606,Merged,Invesco CA Tax-Free Income B,,"3,601,796.0000000000","137,381,400.0000000000",93,1 Star,,,BBgBarc Municipal TR USD,,,,,
Invesco Van Kampen CA Insured Tax-Free C,Invesco,VCICX,FOUSA00ETW,19930813,Muni California Long,Municipal Bond,C,No,19851213,VKCIX,No,20110606,Merged,Invesco CA Tax-Free Income C,,"8,041,212.0000000000","137,381,400.0000000000",96,1 Star,,,BBgBarc Municipal TR USD,,,,,
Invesco Van Kampen CA Insured Tax-Free Y,Invesco,VCIIX,FOUSA05GO9,20050812,Muni California Long,Municipal Bond,Inst,No,19851213,VKCIX,No,20110606,Merged,Invesco CA Tax-Free Income Y,,"1,246,961.0000000000","137,381,400.0000000000",86,2 Stars,,,BBgBarc Municipal TR USD,,,,,
Timothy Plan Small Cap Value B,Timothy Plan,TIMBX,FOUSA00BKL,19950825,Small Blend,U.S. Equity,B,No,19940324,TPLNX,No,20110224,Junk,,,,"137,079,317.2500000000",,,,,S&P 500 TR USD,,,,,
Dreyfus Massachusetts B,BNY Mellon,PBMAX,FOUSA00DRZ,19930115,Muni Massachusetts,Municipal Bond,B,No,19870528,PSMAX,No,20120313,Merged,Dreyfus Massachusetts A,,"191,799.0000000000","136,950,233.9000000000",72,2 Stars,,,BBgBarc Municipal TR USD,,,,,
SunAmerica Focused Small-Cap Growth A,AIG,NSKAX,FOUSA00KRW,19980106,Small Growth,U.S. Equity,A,Yes,19980106,NSKAX,No,20130719,Merged,AIG Focused Multi-Cap Growth A,,"116,261,310.0000000000","136,859,030.0000000000",96,1 Star,,,S&P 500 TR USD,,,,,
SunAmerica Focused Small-Cap Growth B,AIG,NBSCX,FOUSA00GFS,19980106,Small Growth,U.S. Equity,B,No,19980106,NSKAX,No,20130719,Merged,AIG Focused Multi-Cap Growth A,,"6,861,648.0000000000","136,859,030.0000000000",97,1 Star,,,S&P 500 TR USD,,,,,
SunAmerica Focused Small-Cap Growth C,AIG,NCSCX,FOUSA00L8A,19980106,Small Growth,U.S. Equity,C,No,19980106,NSKAX,No,20130719,Merged,AIG Focused Multi-Cap Growth C,,"13,387,625.0000000000","136,859,030.0000000000",97,1 Star,,,S&P 500 TR USD,,,,,
SunAmerica Focused Small-Cap Growth I,AIG,NSKIX,FOUSA00IDF,20000710,Small Growth,U.S. Equity,Inst,No,19980106,NSKAX,No,20130719,Merged,AIG Focused Multi-Cap Growth W,,"348,447.0000000000","136,859,030.0000000000",95,1 Star,,,S&P 500 TR USD,,,,,
Wells Fargo Advantage Emerg Mkt Eq A,Wells Fargo Funds,MFFAX,FOUSA02U1Y,20011031,Diversified Emerging Mkts,International Equity,A,No,19971231,MNEFX,No,20100716,Merged,Wells Fargo Emerging Markets Equity A,,"113,991,677.0000000000","136,440,330.0000000000",56,3 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
Wells Fargo Advantage Emerg Mkt Eq Ad,Wells Fargo Funds,MNEFX,FOUSA00I96,19971231,Diversified Emerging Mkts,International Equity,Other,Yes,19971231,MNEFX,No,20100716,Merged,Wells Fargo Emerging Markets Equity Adm,,"17,755,637.0000000000","136,440,330.0000000000",54,3 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
Wells Fargo Advantage Emerg Mkt Eq B,Wells Fargo Funds,MFFBX,FOUSA02U1W,20011031,Diversified Emerging Mkts,International Equity,B,No,19971231,MNEFX,No,20100716,Merged,Wells Fargo Emerging Markets Equity B,,"2,833,502.0000000000","136,440,330.0000000000",66,3 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
Wells Fargo Advantage Emerg Mkt Eq C,Wells Fargo Funds,MFFCX,FOUSA02U1X,20011031,Diversified Emerging Mkts,International Equity,C,No,19971231,MNEFX,No,20100716,Merged,Wells Fargo Emerging Markets Equity C,,"1,859,514.0000000000","136,440,330.0000000000",66,3 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
SunAmerica Focused Gr B,AIG,SSABX,FOUSA00GGJ,19961119,Large Growth,U.S. Equity,B,No,19961118,,No,20120813,Merged,AIG Focused Multi-Cap Growth A,,"9,865,703.0000000000","135,561,460.0000000000",87,1 Star,,,S&P 500 TR USD,,,,,
SunAmerica Focused Gr C,AIG,SSACX,FOUSA00GGR,19970306,Large Growth,U.S. Equity,C,No,19961118,,No,20120813,Merged,AIG Focused Multi-Cap Growth C,,"21,604,382.0000000000","135,561,460.0000000000",87,2 Stars,,,S&P 500 TR USD,,,,,
SunAmerica Focused Growth A,AIG,SSAAX,FOUSA00GHH,19961119,Large Growth,U.S. Equity,A,No,19961118,,No,20120813,Merged,AIG Focused Multi-Cap Growth A,,"104,091,375.0000000000","135,561,460.0000000000",79,1 Star,,,S&P 500 TR USD,,,,,
Schwab YieldPlus,Schwab Funds,SWYSX,FOUSA00G90,19991001,Ultrashort Bond,Taxable Bond,Other,Yes,19991001,SWYSX,No,20110822,Liquidated,,,"135,027,811.0000000000","135,027,811.0000000000",98,1 Star,,,BBgBarc US Agg Bond TR USD,," -6.8880000000",0.1690000000,,
Schwab YieldPlus Investor,Schwab Funds,SWYPX,FOUSA00I6O,19991001,Ultrashort Bond,Taxable Bond,Inv,No,19991001,SWYSX,No,20090811,Liquidated,,,"67,788,483.0000000000","135,027,811.0000000000",100,1 Star,,,BBgBarc US Agg Bond TR USD,," -21.0940000000",0.2120000000,,
Federated International Equity A,Federated,FTITX,FOUSA00CTU,19840817,Foreign Large Growth,International Equity,A,Yes,19840817,FTITX,No,20091120,Merged,Federated International Leaders A,,"102,384,753.0000000000","134,977,137.0000000000",86,2 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
Federated International Equity B,Federated,FIEBX,FOUSA00E23,19940928,Foreign Large Growth,International Equity,B,No,19840817,FTITX,No,20091120,Merged,Federated International Leaders B,,"5,612,119.0000000000","134,977,137.0000000000",92,1 Star,,,MSCI ACWI Ex USA NR USD,,,,,
Federated International Equity C,Federated,FIECX,FOUSA00D9D,19930331,Foreign Large Growth,International Equity,C,No,19840817,FTITX,No,20091120,Merged,Federated International Leaders C,,"26,980,265.0000000000","134,977,137.0000000000",91,2 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
Old Mutual Columbus Circle Tech & Com A,Old Mutual Investment Funds,OATCX,FOUSA05CBW,20030930,Technology,Sector Equity,A,No,19950929,OBTCX,No,20091207,Merged,Touchstone Focused A,,"1,842,513.0000000000","134,925,892.0000000000",1,5 Stars,,,MSCI ACWI NR USD,,,,,
Old Mutual Columbus Circle Tech & Com C,Old Mutual Investment Funds,OCOMX,FOUSA05CBX,20030930,Technology,Sector Equity,C,No,19950929,OBTCX,No,20091023,Liquidated,,,"714,509.0000000000","134,925,892.0000000000",15,5 Stars,,,MSCI ACWI NR USD,,,,,
Old Mutual Columbus Circle Tech & Com I,Old Mutual Investment Funds,OICTX,FOUSA05U9D,20061220,Technology,Sector Equity,Inst,No,19950929,OBTCX,No,20091207,Merged,Touchstone Focused Instl,,"7,253,595.0000000000","134,925,892.0000000000",1,,,,MSCI ACWI NR USD,,,,,
Old Mutual Columbus Circle Tech & Com Z,Old Mutual Investment Funds,OBTCX,FOUSA00FJT,19950929,Technology,Sector Equity,Inst,Yes,19950929,OBTCX,No,20091207,Merged,Touchstone Focused Y,,"125,829,784.0000000000","134,925,892.0000000000",1,5 Stars,,,MSCI ACWI NR USD,,,,,
Principal Short-Term Bond A,Principal Funds,,FOUSA05C2S,20050628,Short-Term Bond,Taxable Bond,A,No,20001206,,No,20100723,Merged,Principal Short-Term Income A,,"63,345,724.0000000000","134,805,340.0000000000",90,1 Star,,,BBgBarc US Agg Bond TR USD,," -1.9480000000",0.2630000000,,
Principal Short-Term Bond C,Principal Funds,PBOCX,FOUSA069YX,20070116,Short-Term Bond,Taxable Bond,C,No,20001206,,No,20100723,Merged,Principal Short-Term Income C,,"6,506,482.0000000000","134,805,340.0000000000",95,1 Star,,,BBgBarc US Agg Bond TR USD,," -2.8030000000",0.2610000000,,
Principal Short-Term Bond Inst,Principal Funds,SMBFX,FOUSA02UNF,20010301,Short-Term Bond,Taxable Bond,Inst,No,20001206,,No,20100723,Merged,Principal Short-Term Income Inst,,"10,925,477.0000000000","134,805,340.0000000000",86,2 Stars,,,BBgBarc US Agg Bond TR USD,," -1.5500000000",0.2570000000,,
Principal Short-Term Bond J,Principal Funds,PHSJX,FOUSA02UIR,20010301,Short-Term Bond,Taxable Bond,Retirement,No,20001206,,No,20100723,Merged,Principal Short-Term Income J,,"48,589,648.0000000000","134,805,340.0000000000",94,1 Star,,,BBgBarc US Agg Bond TR USD,," -2.1360000000",0.2550000000,,
Principal Short-Term Bond R1,Principal Funds,PSSTX,FOUSA05AV1,20041101,Short-Term Bond,Taxable Bond,Retirement,No,20001206,,No,20100723,Merged,Principal Short-Term Income R1,,"753,533.0000000000","134,805,340.0000000000",94,1 Star,,,BBgBarc US Agg Bond TR USD,," -2.4190000000",0.2590000000,,
Principal Short-Term Bond R2,Principal Funds,PHSNX,FOUSA00LNH,20001206,Short-Term Bond,Taxable Bond,Retirement,No,20001206,,No,20100723,Merged,Principal Short-Term Income R2,,"123,418.0000000000","134,805,340.0000000000",92,1 Star,,,BBgBarc US Agg Bond TR USD,," -2.1150000000",0.2640000000,,
Principal Short-Term Bond R3,Principal Funds,PHSMX,FOUSA00LMV,20001206,Short-Term Bond,Taxable Bond,Retirement,No,20001206,,No,20100723,Merged,Principal Short-Term Income R3,,"2,846,724.0000000000","134,805,340.0000000000",93,1 Star,,,BBgBarc US Agg Bond TR USD,," -2.2650000000",0.2770000000,,
Principal Short-Term Bond R4,Principal Funds,PHSSX,FOUSA00LMN,20001206,Short-Term Bond,Taxable Bond,Retirement,No,20001206,,No,20100723,Merged,Principal Short-Term Income R4,,"336,724.0000000000","134,805,340.0000000000",88,2 Stars,,,BBgBarc US Agg Bond TR USD,," -2.0380000000",0.3120000000,,
Principal Short-Term Bond R5,Principal Funds,,FOUSA00LMH,20001206,Short-Term Bond,Taxable Bond,Retirement,Yes,20001206,,No,20100723,Merged,Principal Short-Term Income R5,,"1,377,610.0000000000","134,805,340.0000000000",89,1 Star,,,BBgBarc US Agg Bond TR USD,," -1.8390000000",0.2650000000,,
Delaware Balanced A,Macquarie Investment Management,DELFX,FOUSA00C18,19380425,Allocation--50% to 70% Equity,Allocation,A,Yes,19380425,DELFX,No,20090417,Merged,Delaware Strategic Allocation A,,"126,705,151.0000000000","134,682,195.0000000000",,3 Stars,,,Morningstar Mod Tgt Risk TR USD,,,,,
Delaware Balanced B,Macquarie Investment Management,DELBX,FOUSA00D54,19940906,Allocation--50% to 70% Equity,Allocation,B,No,19380425,DELFX,No,20090417,Merged,Delaware Foundation Moderate Allc B,,"3,370,531.0000000000","134,682,195.0000000000",,3 Stars,,,Morningstar Mod Tgt Risk TR USD,,,,,
Delaware Balanced C,Macquarie Investment Management,DEDCX,FOUSA00E3A,19951129,Allocation--50% to 70% Equity,Allocation,C,No,19380425,DELFX,No,20090417,Merged,Delaware Strategic Allocation C,,"3,068,386.0000000000","134,682,195.0000000000",,4 Stars,,,Morningstar Mod Tgt Risk TR USD,,,,,
Delaware Balanced Instl,Macquarie Investment Management,DEICX,FOUSA00B6G,19921109,Allocation--50% to 70% Equity,Allocation,Inst,No,19380425,DELFX,No,20090417,Merged,Delaware Strategic Allocation Ins,,"1,308,648.0000000000","134,682,195.0000000000",,4 Stars,,,Morningstar Mod Tgt Risk TR USD,,,,,
Delaware Balanced R,Macquarie Investment Management,DELRX,FOUSA04AHJ,20030602,Allocation--50% to 70% Equity,Allocation,Retirement,No,19380425,DELFX,No,20090417,Merged,Delaware Strategic Allocation R,,"229,479.0000000000","134,682,195.0000000000",,4 Stars,,,Morningstar Mod Tgt Risk TR USD,,,,,
Lord Abbett GA Tax-Free A,Lord Abbett,LAGAX,FOUSA00C66,19941227,Muni Single State Long,Municipal Bond,A,Yes,19941227,LAGAX,No,20101119,Merged,Lord Abbett National Tax Free A,,"126,423,691.0000000000","134,261,756.0000000000",43,3 Stars,,,BBgBarc Municipal TR USD,,,,,
Lord Abbett GA Tax-Free F,Lord Abbett,LGAFX,FOUSA06L5H,20070928,Muni Single State Long,Municipal Bond,Other,No,19941227,LAGAX,No,20101119,Merged,Lord Abbett National Tax Free F,,"7,838,065.0000000000","134,261,756.0000000000",28,4 Stars,,,BBgBarc Municipal TR USD,,,,,
RBC Small Cap Core C,RBC Global Asset Management.,TEECX,FOUSA057CS,20040419,Small Growth,U.S. Equity,C,No,19910805,RCSIX,No,20121127,Merged,RBC Small Cap Core A,,"128,232.0000000000","134,116,946.9000000000",15,4 Stars,,,S&P 500 TR USD,,,,,
RBC Small Cap Core R,RBC Global Asset Management.,TEERX,FOUSA057CT,20040419,Small Growth,U.S. Equity,Retirement,No,19910805,RCSIX,No,20100917,Merged,RBC Small Cap Core A,,"19,375.0000000000","134,116,946.9000000000",48,3 Stars,,,S&P 500 TR USD,,,,,
MassMutual Premier Balanced N,MassMutual,MMBNX,FOUSA02W1J,20021230,Allocation--50% to 70% Equity,Allocation,N,No,19940930,MBLDX,No,20091204,Liquidated,,,"121,139.0000000000","134,043,750.4300000000",46,3 Stars,,,Morningstar Mod Tgt Risk TR USD,,,,,
Dana Large Cap Core C,Dana Investment,EPCCX,F000005JQJ,20100728,Large Blend,U.S. Equity,C,No,20100301,DLCEX,No,20130816,Merged,Dana Large Cap Equity A,,"64,030.0000000000","133,611,053.2000000000",64,3 Stars,,,S&P 500 TR USD,,,,,
Munder International Core Equity K,Victory,MICKX,FOUSA06LR7,20071101,Foreign Large Blend,International Equity,Other,No,20070816,MICIX,No,20090316,Liquidated,,,"3,934.0000000000","133,415,534.8700000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
Munder International Core Equity R,Victory,,FOUSA06LR8,20071101,Foreign Large Blend,International Equity,Retirement,No,20070816,MICIX,No,20090316,Liquidated,,,"3,921.0000000000","133,415,534.8700000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
RiverSource S & P 500 Index A,Columbia,ADIDX,FOUSA02U6X,19991025,Large Blend,U.S. Equity,D,No,19991025,,Yes,20110812,Merged,Columbia Large Cap Index A,,"20,305,644.0000000000","133,006,416.0000000000",35,3 Stars,,,S&P 500 TR USD,,,,,
RiverSource S & P 500 Index Z,Columbia,ADIEX,FOUSA02U6Y,19991025,Large Blend,U.S. Equity,Other,No,19991025,,Yes,20110812,Merged,Columbia Large Cap Index Inst,,"112,700,772.0000000000","133,006,416.0000000000",29,4 Stars,,,S&P 500 TR USD,,,,,
Allegiant Limited Maturity Bond B,PNC Funds,AINBX,FOUSA00HO6,19990811,Short-Term Bond,Taxable Bond,B,No,19940707,PMYIX,No,20090406,Merged,PNC Limited Maturity Bond A,,"445,651.0000000000","132,854,116.8600000000",,3 Stars,,,BBgBarc US Agg Bond TR USD,," -0.0480000000",0.2810000000,,
Dreyfus State Muni Bond OH A,Dreyfus,PSOHX,FOUSA00EIK,19870528,Muni Ohio,Municipal Bond,A,Yes,19870528,PSOHX,No,20130426,Merged,Dreyfus AMT-Free Municipal Bond A,,"126,488,744.0000000000","132,851,903.0000000000",28,3 Stars,,,BBgBarc Municipal TR USD,,,,,
Dreyfus State Muni Bond OH B,Dreyfus,POHBX,FOUSA00DCB,19930115,Muni Ohio,Municipal Bond,B,No,19870528,PSOHX,No,20120313,Merged,Dreyfus State Muni Bond OH A,,"132,864.0000000000","132,851,903.0000000000",39,3 Stars,,,BBgBarc Municipal TR USD,,,,,
Dreyfus State Muni Bond OH C,Dreyfus,POHCX,FOUSA00E9O,19950815,Muni Ohio,Municipal Bond,C,No,19870528,PSOHX,No,20130426,Merged,Dreyfus AMT-Free Municipal Bond C,,"6,363,159.0000000000","132,851,903.0000000000",67,3 Stars,,,BBgBarc Municipal TR USD,,,,,
Phoenix Insight Bond A,Virtus,,FOUSA00GSF,19990218,Intermediate Core Bond,Taxable Bond,A,No,19960416,,No,20080516,Merged,Virtus Newfleet Bond A,,"1,290,776.0000000000","132,274,002.0000000000",,1 Star,,,BBgBarc US Agg Bond TR USD,," -2.2510000000",0.9020000000,,
Phoenix Insight Bond C,Virtus,,FOUSA05I9F,20060626,Intermediate Core Bond,Taxable Bond,C,No,19960416,,No,20080516,Merged,Virtus Newfleet Bond C,,"400,795.0000000000","132,274,002.0000000000",,,,,BBgBarc US Agg Bond TR USD,,,,,
Phoenix Insight Bond I,Virtus,,FOUSA00KPL,19960416,Intermediate Core Bond,Taxable Bond,Inst,Yes,19960416,,No,20080516,Merged,Virtus Newfleet Bond I,,"130,582,431.0000000000","132,274,002.0000000000",,2 Stars,,,BBgBarc US Agg Bond TR USD,," -2.0010000000",0.9030000000,,
Wells Fargo Advantage Stable Income A,Wells Fargo Funds,NVSAX,FOUSA00KIN,19960502,Ultrashort Bond,Taxable Bond,A,No,19941111,NVSBX,No,20100709,Merged,Wells Fargo Ultra Short-Term Income A,,"38,230,101.0000000000","131,501,444.0000000000",55,2 Stars,,,BBgBarc US Agg Bond TR USD,,0.3340000000,0.0370000000,,
Wells Fargo Advantage Stable Income Adm,Wells Fargo Funds,NVSIX,FOUSA00CUN,19941111,Ultrashort Bond,Taxable Bond,Other,No,19941111,NVSBX,No,20100709,Merged,Wells Fargo Ultra Short-Term Income Adm,,"87,700,907.0000000000","131,501,444.0000000000",51,3 Stars,,,BBgBarc US Agg Bond TR USD,,0.4580000000,0.0540000000,,
Wells Fargo Advantage Stable Income B,Wells Fargo Funds,NVSBX,FOUSA00KIO,19941111,Ultrashort Bond,Taxable Bond,B,Yes,19941111,NVSBX,No,20100709,Merged,Wells Fargo Ultra Short-Term Income A,,"717,423.0000000000","131,501,444.0000000000",76,2 Stars,,,BBgBarc US Agg Bond TR USD,," -0.4520000000",0.0490000000,,
Wells Fargo Advantage Stable Income C,Wells Fargo Funds,,FOUSA04AQB,20030630,Ultrashort Bond,Taxable Bond,C,No,19941111,NVSBX,No,20100709,Merged,Wells Fargo Ultra Short-Term Income C,,"4,853,013.0000000000","131,501,444.0000000000",75,2 Stars,,,BBgBarc US Agg Bond TR USD,," -0.4230000000",0.0450000000,,
Huntington Fixed-Income Securities B,Rational Funds,HFIBX,FOUSA02UB7,20000501,Intermediate Core Bond,Taxable Bond,B,No,19890703,HFISX,No,20100630,Merged,Huntington Fixed-Income Securities A,,"1,835,526.0000000000","131,203,091.0000000000",54,2 Stars,,,BBgBarc US Agg Bond TR USD,," -1.8020000000",1.1590000000,,
Transamerica International Bond A,Transamerica,TABAX,F00000NUDC,20120301,World Bond,Taxable Bond,A,No,20051206,,No,20131213,Liquidated,,,"481,733.0000000000","131,171,404.0000000000",89,,,,BBgBarc US Agg Bond TR USD,,,,,
Transamerica International Bond C,Transamerica,TABCX,F00000NUDD,20120301,World Bond,Taxable Bond,C,No,20051206,,No,20131213,Liquidated,,,"178,923.0000000000","131,171,404.0000000000",97,,,,BBgBarc US Agg Bond TR USD,,,,,
Transamerica International Bond I,Transamerica,TABIX,F00000NUDE,20120301,World Bond,Taxable Bond,Inst,No,20051206,,No,20131213,Liquidated,,,"98,514.0000000000","131,171,404.0000000000",83,,,,BBgBarc US Agg Bond TR USD,,,,,
Transamerica International Bond I2,Transamerica,,FOUSA05HFJ,20051206,World Bond,Taxable Bond,Inst,Yes,20051206,,No,20131213,Liquidated,,,"130,412,234.0000000000","131,171,404.0000000000",82,2 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
